name,address,위도,경도
스파,서울 노원구 동일로 1493 상계주공아파트,37.661681647,127.058130118
인더라인25,서울 마포구 성미산로 199 ,37.562517454,126.927112918
뉴빅마트,부산 기장군 정관중앙로 48 106호,35.321095639,129.179271139
로또복권편의점,광주 광산구 송정동  890-3번지T월드 이동통신내,0,0
GS25(하안연서),경기 광명시 안현로 52 중앙상가 ,37.465549793,126.877439028
영로또,충북 음성군 사예2길 26 골드타워 107호,36.912647483,127.544975539
라이프25시,경북 구미시  구포동 536-2번지GS25편의점 내,0,0
진교로또복권판매점,경남 하동군 진교면 민다리길 76,35.028489617,127.902963894
삼익마트,서울 강동구 상암로 211 1층,37.546656159,127.146157279
동서복권,서울 송파구 문정동  53-9번지,0,0
노다지복권방,부산 중구 동광동5가  16번지,35.108297900,129.034024006
로또일도점,대구 북구 학정로 421 일도프라자101호,35.942364340,128.563085755
구월슈퍼,인천 남동구 문화로133번길 8-19 ,0,0
대박로또판매점,경기 수원시 장안구 서부로 2129-1 태양공예가구 ,37.298740260,126.971306431
행운복권방,경기 양평군 용문로 358-1 1층,37.484358889,127.593670440
개그스토리마트 동백점,경기 용인시 기흥구 평촌1로1번길 7 101호 마실,37.283562616,127.153523701
동부슈퍼로또,충남 보령시 중앙로 178 동부아파트상가107호,36.354679639,126.584638197
복권천지,전남 여수시 흥국로 100 ,34.761149925,127.673120060
GS25(구로제일),서울 구로구 구일로4길 33 103호,37.492071626,126.875783194
복권천국방,서울 마포구 동교로 92 1층,37.554249358,126.912405222
천복권방,대전 대덕구 한밭대로1043번길 2 ,36.358784703,127.414471359
로또복권방,경기 고양시 덕양구 행신동 950-1 삼일프라자1층105호,0,0
금강종합공구,경기 김포시 대곶면  율생리  350-5번지,0,0
버스표가두판매점,경기 수원시 팔달구 중부대로  171-2 가로판매대11,37.277617928,127.035102950
가야홀인원복권방,경기 의정부시 체육로 306-14,37.760481610,127.041355553
명성복권방,경기 화성시 경기대로 1043 ,37.208518830,127.034270897
로또복권,경기 화성시 사강로 172 ,37.212809413,126.734939403
황금로또,강원 원주시 현충로318번길 35 1층,37.381994586,127.950354573
천금복권방,충북 청주시 상당구 쇠내로 150-1 ,36.620757665,127.507979993
중앙복권방,전북 전주시 완산구 공북로 95 ,35.826474838,127.142136659
목화휴게소,경남 사천시 사천대로 912 목화휴게소식당 ,35.001659946,128.054022104
공항로또,서울 강서구 공항대로 37 7호,37.561517031,126.811503979
양평점로또판매,서울 영등포구 양평동4가  197-1번지,0,0
GS25(대구교대),대구 남구 중앙대로 216 GS25 대구교대점,35.852548840,128.590894986
베스트올원당,인천 서구 원당동  824-2골든벨프라자102호,0,0
25시 스토리,인천 서구 가정로 322 거북프라자 104호,37.513703058,126.672952961
제일슈퍼,인천 연수구 앵고개로 242 제일상가112호,37.408635360,126.670834903
현암꽃플라워,대전 동구 태전로 167,36.342151021,127.419117990
토토복권방(병영점),울산 중구 병영로 11 ,35.570299109,129.345951502
송내매표소,경기 부천시 송내대로 37,37.486887026,126.752854218
분당점로또판매,경기 성남시 분당구 판교로 436 홍우프라자 1층 13호 일부,37.405181906,127.122197806
평촌3호점로또판매,경기 안양시 동안구 관양동 1604 1604번지,0,0
일등복권,경북 칠곡군 동명면 금암중앙길 42,35.982521426,128.553651405
GS25(민락중앙),부산 수영구 광안해변로 286 ,35.155881352,129.125001339
라이프마트,인천 중구 연안부두로53번길 36 5호,37.452378832,126.604064214
드림복권방,경기 수원시 권선구 정조로 515 ,37.255295333,127.011095624
복권방,경기 수원시 팔달구 권광로 213 ,37.266492379,127.033488657
재우텔레콤,경기 하남시 신평로 74 ,37.539909634,127.206110243
복권왕국,충북 제천시 풍양로 108 중앙시장상가 지하145,37.136702356,128.211332791
스파,서울 노원구 동일로 1493 상계주공아파트,37.661681647,127.058130118
천하명당복권방,경기 수원시 팔달구 매산로 2 ,37.266705693,127.001885945
로또복권방,경기 파주시 금촌동  374-11번지,0,0
동명슈퍼,강원 속초시 중앙로 205 GS25동명점,38.208877660,128.592770943
로또행운마트,경남 김해시 능동로 177 복권판매점,35.203784077,128.810012014
뚜레쥬르화곡역점,서울 강서구 강서로 178 ,37.542529568,126.839974173
복권나라,서울 성동구 용답중앙15길 12-1 1층,37.564416690,127.053864209
천하명당복권방,서울 성북구 정릉로 268,37.603366268,127.012933686
종로3가1호선역2번출구가로판매점82호,서울 종로구 돈화문로 23 가판,37.570691086,126.991903736
씨스페이스(범어사역점),부산 금정구 중앙대로 2097,35.271648660,129.092435239
동성복권방,울산 동구 서부동  315-2번지,0,0
싱글벙글할인마트,경기 광명시 광오로24번길 6 금반석씨티빌상가102,37.476142471,126.850037174
준마트,경기 고양시 덕양구 행당로 35 ,37.619412312,126.828632291
로또판매점,경기 안산시 상록구 영화6길 21-1 102호,37.280649161,126.851855737
가두판매점,경기 안양시 만안구 안양로 330-1,37.401430977,126.919775657
로또부자세상,강원 원주시 천사로 286 1층,37.354540779,127.954623932
이효민나눔로또,경남 거제시 능포로 164 1층,34.877955468,128.733075740
대우할인매장,경남 창원시 성산구 정동로162번길 74 대운상가1층109,35.200828405,128.697922150
썬마트,충북 청주시 흥덕구 진재로23번길 25,36.632575458,127.428127719
로또복권두정점,충남 천안시 서북구 두정로 251 대원빌딩104호,36.833573658,127.145079909
복권나라,전남 목포시 당가두로14번길 47-1 103호 복권나라,34.807600038,126.437161921
25시슈퍼,경남 창원시 마산회원구 봉양로 75-5 ,35.221273173,128.595255932
행운마트,서울 강동구 구천면로34길 71,37.542868916,127.135075418
삼덕상회,부산 금정구  구서1동 409-11번지하프타임 편의점 내,0,0
강화상회,인천 강화군 강화읍  갑곳리  846-1번지 102호,0,0
훼미리로또,광주 남구 봉선로 164 삼환빌딩 CU봉선쌍용점 내,35.122819121,126.913121674
태일이엔지,경기 수원시 권선구 경수대로302번길 22 권선한양아파트 한양아파트상가 107호,37.253358371,127.021402679
천하명당우만점,경기 수원시 팔달구 월드컵로369번길 4 ,37.290313530,127.030191855
스타마트,경북 구미시 임은길 15 ,36.087491918,128.364583798
대박찬스로또복권방,경북 의성군 의성읍 문소3길 95-1,36.354444405,128.694064318
로터리편의마트,경북 포항시 북구 서동로 85 육거리,0,0
창원병원앞매표소,경남 창원시 성산구 창원대로 721 가판,35.218513321,128.671621403
스파,서울 노원구 동일로 1493 상계주공아파트,37.661681647,127.058130118
명동슈퍼,경기 광명시 디지털로 19,37.474029127,126.869688438
그린마트,경기 성남시 분당구 대왕판교로 255 107호,37.366464142,127.101244983
행운복권방,경기 포천시 솔모루로 86-1 ,37.828829513,127.147526596
인생역전로또,충북 청주시 상당구 용암동 1795번지 ,0,0
CU(포항오거리),경북 포항시 북구 죽도로 33,36.033836687,129.364675574
GS25(노형대림점),제주 제주시 수덕로 75 ,33.484063246,126.470201950
동수슈퍼문구복권,인천 부평구 동수로 101 ,37.485494737,126.729869567
버스표거리판매점,경기 수원시 장안구 조원동  768-10번지,0,0
노다지복권방,경기 안산시 단원구 와동  779-7번지 102호,0,0
터미널식품,경기 의정부시 동일로 640,37.745106189,127.055118875
황금복권마트,경기 이천시 증신로325번길 5 1층,37.299419031,127.437983472
원동슈퍼,충남 보령시 대천로 28,36.351158140,126.597443379
GS25(두정메트로점),충남 천안시 서북구 성정두정로 12 두정메트로존 ,36.826577097,127.141513922
행운복권방 보생당건강원,전북 익산시 무왕로 1268 ,35.960345419,126.997229913
애니타임로또,대전 유성구 계룡로46번길 85 ,36.351488269,127.334534920
대광슈퍼,경기 군포시 고산로 679 미성프라자 미성프라자106호,37.371088720,126.933975755
로또박사,경기 의정부시 신곡동  760-2번지 세명프라자1층,0,0
로또스튜디오,충북 청주시 청원구 사뜸로 48-1 동성교회 1층,36.666527392,127.481477977
썬마트,충북 청주시 흥덕구 진재로23번길 25,36.632575458,127.428127719
Let'sgo복권유통,전북 전주시 덕진구 무삼지로 29 ,35.828201862,127.164662895
불국사명당복권,경북 경주시 산업로 3033 ,35.776513041,129.298151156
로또방,경남 창원시 의창구 봉곡로 81 ,35.249278421,128.668362807
GS25(구로제일),서울 구로구 구일로4길 33 103호,37.492071626,126.875783194
스포츠베팅샵,서울 서초구 동산로 48 서희빌딩 104호,37.471335206,127.044309905
buy the way (반포공원점),서울 서초구 사평대로55길 123,37.509206116,127.020346037
잠실매점,서울 송파구 올림픽로 269 잠실역 8번출구 앞 가판,37.514457188,127.100572843
가락하단,부산 사하구 하단동  885-9번지 세븐일레븐,0,0
각골할인마트,경기 안산시 상록구 각골로 37 ,37.292734221,126.872297960
OK편의점,경기 이천시 중리천로 56 ,37.279866363,127.443881621
CU(횡성점),강원 횡성군 횡성로 401 ,37.488909263,127.985493620
현대복권방,충북 청주시 청원구 향군로 140-1 ,36.656855769,127.480046499
로또복권판매도통점,전북 남원시 용성로 232,35.417839627,127.397209252
Today,서울 광진구 광나루로56길 85 테크노마트9층판매동24호,37.535652410,127.095740603
버스판매소,서울 영등포구 영중로 13 신세계앞,37.517561399,126.905718467
대영당안경원,부산 동래구 충렬대로237번길 9,35.201902242,129.085181281
서구연희로또,인천 서구 염곡로  39 1층,37.488476835,126.664043851
대전우표사,대전 동구 중앙로204번길 16-1,36.330141933,127.432108791
㈜현대택배권선영업소,경기 수원시 권선구 곡반정로 95-1 104호,37.236958960,127.030187234
천하명당복권방,경기 안성시 중앙로 424,37.006501847,127.273700854
천하명당복권방,경기 안성시 중앙로 424,37.006501847,127.273700854
행운복권,충북 제천시 명륜로 67 1층,37.142333587,128.208631411
천하제일복권명당연무점,충남 논산시 연무읍 안심로 163,36.135509060,127.100046828
천하제일복권명당연무점,충남 논산시 연무읍 안심로 163,36.135509060,127.100046828
성모마트,서울 강남구 역삼동  813번지,0,0
로또,서울 광진구 자양4동  6-39번지,0,0
버스토큰판매소,서울 구로구 시흥대로 577 꽃집 옆 가판대,37.484391162,126.902274872
왕대박로또,대구 달서구 구마로39길 88 1층 9,35.841295811,128.549098261
동원슈퍼,광주 남구 대남대로 277-1,35.137073001,126.896625196
맑은샘,광주 동구 중앙로 163 밀리오레앞도로 가판,0,0
로또(파발마점),경기 시흥시 마유로 415 역전프라자105호,37.351944306,126.740583668
복권나라,전남 여수시 중앙로 62 1층,34.739931890,127.734342959
삼삼마트,경남 진주시 진주대로 1165-1 ,35.195151332,128.075673025
가로판매점,서울 관악구 과천대로 955 ,37.475951271,126.981157892
하이로또,서울 금천구 금하로 686 ,37.451921512,126.906366160
성서제일복권,대구 달서구 성서동로 320 1층,35.849264534,128.515999882
세븐일레븐 현풍대로점,대구 달성군 비슬로 581 세븐일레븐현풍대로점,35.690542417,128.444477388
복권명당,대구 중구 태평로1가  19-1번지,0,0
대광광고사,대전 유성구 구즉로 54 ,36.433858707,127.385058097
로또가게,경기 용인시 기흥구 갈천로7번길 51-26 101호,37.271052230,127.105478657
로또.토토.블루베리,경기 평택시 안현로서6길 7 대건빌딩 105호,36.983335632,126.928074707
CU로또(구미고아점),경북 구미시 고아읍  관심리  668-9번지 CU편의점 내,0,0
파워마트 복권나라,광주 북구 서하로  117 101호 ,35.187563472,126.893374061
현대25편의점,경기 고양시 일산서구 미래로 164  ,37.693066597,126.746880588
스파,서울 노원구 동일로 1493 상계주공아파트,37.661681647,127.058130118
스파,서울 노원구 동일로 1493 상계주공아파트,37.661681647,127.058130118
부일카서비스,부산 동구 자성로133번길 35 ,35.140056395,129.063051391
세븐일레븐 수완점,광주 광산구 장신로 68  101호,35.190518789,126.817666678
로또복권방,경기 시흥시 은계호수로 31 그린타워 1층 112호,37.444505878,126.803426721
25시슈퍼,경기 시흥시 함송로14번길 13-17 홍익프라자1층107호,37.362453150,126.729998232
찬스365,경기 양평군 양서면  양수리  562-6번지,0,0
천하명당복권방,경기 의왕시 경수대로 248 보왕빌딩 ,37.348738103,126.974072113
화성슈퍼,경남 창원시 의창구 남산로17번길 33 ,35.260874767,128.614960707
드림로또,대구 북구 침산로 153 명성푸르지오 상가 103동 B2호,35.889432619,128.590395941
왕대박복권,인천 부평구 동수천로 108 1층,37.495113625,126.737072699
오렌지25,경기 고양시 일산서구 고봉로 291 양우에이스스타디움109,37.685455484,126.777274562
CU(횡성점),강원 횡성군 횡성로 401 ,37.488909263,127.985493620
행운복권,충북 제천시 명륜로 67 1층,37.142333587,128.208631411
복권나라,충북 청주시 상당구 상당로 9,36.629198427,127.491062651
