,name,address
2812,복권방,"경기 용인시 기흥구 신갈로68번길 24,(신갈동) "
2813,CU(원주명륜점),강원 원주시 예술관길 28 1층 CU편의점
2814,행운로또,서울 강동구  길동 125-5번지
2815,GS25(성북장위),서울 성북구  장위동 66-9번지청마빌딩1층
2816,버스판매소,서울 영등포구 영중로 13 신세계앞
2817,행운복권,부산 동래구 충렬대로428번길 30 보해이브 102호 1호
2818,로또복권,경기 성남시 분당구 금곡동  192번지 두산위브상가109호
2819,G마트,서울 영등포구 디지털로 387 
2820,엔타임편의점(대승복권),부산 해운대구 좌동  1479-3번지 세종월드프라자 137 엔타임편의점내
2821,그린마트,대전 중구 대종로 465 이안과병원 건너편
2822,대박,충북 청주시 상당구 용담동 398번지 
2823,로또판매점,충남 당진시 읍내동  227-12번지
2824,대동도기상사,"경북 영천시 금완로 30,(금노동) "
2825,팬더복권,경북 포항시 남구 오천읍 충무로 40-1 
2826,목화휴게소,경남 사천시 사천대로 912 목화휴게소식당 
2827,럭키마켓,서울 강동구 명일로 159 1층
2828,두꺼비로또판매점,서울 관악구 봉천동  1630-1번지
2829,가로매점,서울 구로구  구로동 604-19번지
2830,행운마트,인천 부평구 배곶남로9번길 4 
2831,포시즌,경남 김해시 내외중앙로 99 복권판매점
2832,복권천국,서울 서초구 서초대로 97 1층
2833,GS25(서면새싹),부산 부산진구 새싹로14번길 13 
2834,복권방,경기 가평군 청평중앙로 35 프라자약국 1층
2835,마두5번출구가판로또,경기 고양시 일산동구 중앙로 1200 삼희골드프라자 
2836,다니엘사,경기 안산시 단원구 원선1로 38 두산위브아파트 101호
2837,보경식품,"서울 강북구 도봉로 211,(미아동) "
2838,GS25(동천화성),"대구 북구 대천로18길 2,(동천동) "
2839,주택복권방,경기 용인시 수지구 풍덕천로 144-1 103호
2840,버스표판매소,"경기 의정부시 평화로 541,(의정부동) "
2841,로또방,전북 전주시 완산구 소대배기로 9 
2842,세방매점,경북 경주시 산업로 4447 (용강동)
2843,천하명당복권방,경남 거제시 옥포성안로 60 
2844,스파,서울 노원구 동일로 1493 상계주공아파트(10단지) 주공10단지종합상가111
2845,GS25(석촌센타),서울 송파구 가락로 95 
2846,스위트초이스(엄궁점),부산 사상구 엄궁북로 10 
2847,제일복권,인천 동구 송림로145번길 2 
2848,프리웨이스토어,경기 광주시 회안대로 605 1층
2849,신라슈퍼,"경북 포항시 남구 동해면 일월로 112,(약전리) "
2850,돈벼락맞는곳,경남 김해시 한림면  병동리  980-7번지
2851,종합가판점,서울 동대문구 왕산로 205 청량리역 청량리역 4번출구 가판점
2852,노다지복권방,서울 종로구 종로 333 
2853,행운복권,부산 남구 석포로 132 
2854,로또복권방,대전 서구  복수동 492번지1층 썬마트편의점
2855,올인(allin),경기 화성시 3.1만세로 1147 
2856,의림유통,강원 원주시 치악로 2335  
2857,행운소리로또판매점,경남 김해시  진영읍 죽곡리203번지
2858,CU(망우점),"서울 중랑구 망우로 410,(망우동) "
2859,장군슈퍼,인천 연수구 청량로 104 
2860,로또명당,경기 시흥시 신현로 21-1 101호
2861,CU(광탄개나리),경기 파주시 혜음로 1139 훼미리마트 화설프라자
2862,복권1번,부산 부산진구 서면로 56 서면시장1층46호
2863,복권전문점,인천 부평구 원적로 437 
2864,운천점(복권나라),광주 서구 운천로 153 1층
2865,풍무대박복권,경기 김포시 풍무로 164 
2866,행복한집,"경기 오산시 경기대로148번길 8,(원동) "
2867,GS25(이천현대),경기 이천시  대월면 대흥리1-6
2868,GS25(천안신방),충남 천안시 동남구 서부대로 226-11 현대아파트상가102호
2869,복권왕국,전남 여수시 화산로 134 
2870,가로판매대,서울 동작구 사당동  134-7번지 가판점
2871,월드복권,광주 남구 봉선2로 51  
2872,명당골복권방,경기 수원시 권선구 동수원로242번길 15 104호
2873,황금 복권방,경기 용인시 기흥구 어정로 129 어정프라자 어정프라자 103호
2874,대광복권방,전남 화순군 칠충로 55 대광로제비앙 대광그린상가동 1층109호
2875,잉크충전,경남 진주시 말티고개로 128 1층
2876,대박로또,서울 성동구 용답19길 11 
2877,우일,서울 송파구 마천로 235 
2878,잠실매점,서울 송파구 올림픽로 269 잠실역 8번출구 앞 가판
2879,CU(신길도림점),서울 영등포구 도신로 120 신영빌딩 
2880,복권방,부산 사하구 하단동  589-1번지 강서할인마트 내
2881,태양슈퍼마켓,부산 해운대구 신반송로 171 삼한115호
2882,프랜드리,대구 동구 아양로7길 12 신암뜨랜채상가111호
2883,왕대박복권,인천 부평구 동수천로 108 1층
2884,대광슈퍼,경기 군포시 고산로 679 미성프라자 미성프라자106호
2885,알뜰슈퍼,경기 동두천시 평화로 2436-1 4/6
2886,복권나라,강원 정선군 정선로 1333-1 복권방
2887,도깨비 복권 전문점,충북 증평군 광장로 119 
2888,안동슈퍼,대구 중구 중앙대로 463 
2889,호반할인마트,광주 광산구 도산로9번길 40 
2890,월드이동통신,대전 중구 충무로 169 1층 슈퍼
2891,현대사,경기 성남시 분당구 미금일로 77 구미제2조합상가 102호
2892,현대사,경기 성남시 분당구 미금일로 77 구미제2조합상가 102호
2893,현대사,경기 성남시 분당구 미금일로 77 구미제2조합상가 102호
2894,준,경기 평택시 서동대로 1152 
2895,복권나라동성점,전남 순천시 연향번영길 94 동성아파트 상가113호
2896,장안2호점,서울 동대문구 한천로14길 56 
2897,천하명당복권방,서울 동작구 동작대로7길 11 
2898,제이복권방,서울 종로구 종로 225-1 평창빌딩 1층 103호
2899,따봉복권방,인천 부평구 주부토로 109 
2900,원당역복권방,경기 고양시 덕양구 성사동  410-17번지
2901,한샘행운복권방,"경기 양주시 광적면 가래비길 57-1,(가납리) "
2902,복터져,충북 청주시 청원구 율량로 36 103호
2903,로또복권,전남  해보면  문장리 822-25번지 문장중앙식품
2904,왕대박복권방,"경북 문경시 중앙로 15,(모전동) "
2905,한마음,서울 관악구 관악로 211 봉천중앙시장 봉천중앙시장라열4호
2906,그린슈퍼,서울 동대문구 왕산로 138  
2907,CU(경대정문점),"대구 북구 대현로19길 86,(대현동) "
2908,달성로또복권판매소,충남 아산시 온천대로 1531 
2909,희성상사,인천 미추홀구 주승로 85 
2910,인천연수점로또판매,인천 연수구  연수동 631번지세븐일레븐편의점내
2911,동화나라,광주 광산구 월곡산정로 7 1층
2912,복권세상,광주 광산구 무진대로231번길 28 복권세상
2913,로또암반수베팅샵,"경기 남양주시 와부읍 수레로 32,(덕소리) "
2914,3번출구가판점,경기 성남시 수정구 수정로 80 
2915,이플러스,경기 수원시 영통구 매탄동  153-14번지
2916,가로판매소,서울 구로구 새말로 97 신도림테크노마트 신도림역배수펌프장앞
2917,복권나라,"대구 달성군 논공읍 논공중앙로 106,(북리) "
2918,드림로또,"대전 중구 대둔산로 365-2,(산성동) "
2919,NG24,"경북 칠곡군 석적읍 북중리3길 59,(중리) "
2920,세븐일레븐,서울 강동구 올림픽로92길 66  
2921,영광정보통신,서울 성북구 화랑로 92 1층 우측1호
2922,노다지복권방,부산 사하구 당리동  313-33번지 CU편의점
2923,김포로또,경기 김포시 돌문로 48 한솔프라자101
2924,대박복권방,경기 부천시 고리울로 51 고강빌딩1층
2925,대운복권,경기 성남시 중원구 성남대로 1149 
2926,행복충전소,경기 평택시 탄현로 332-2 
2927,GS25(두정메트로점),충남 천안시 서북구 성정두정로 12 두정메트로존 
2928,스파,서울 노원구 동일로 1493 상계주공아파트(10단지) 주공10단지종합상가111
2929,재벌 로터리,부산 중구 구덕로 1 재벌마트
2930,일등복권편의점,대구 달서구 대명천로 220 1층
2931,금산인삼엑스포,대전 대덕구 비래동 140-10번지 
2932,썬마트,대전 서구 관저동  1109번지 신선타워105호 GS25편의점
2933,오렌지25,경기 고양시 일산서구 고봉로 291 양우에이스스타디움109
2934,이지마트24 심곡2호,경기 부천시 옥길로 123 센타프라자 107호 핸드폰가게
2935,꿈에본그자리,경기 성남시 중원구 산성대로 458 
2936,,서울 금천구 남부순환로 1390 전영수내과의원 가판
2937,돈벼락맞는곳,"부산 동구 조방로49번길 18-1,(범일동) "
2938,대학도슈퍼,"부산 사상구 가야대로 366-1,(주례동) "
2939,행복한사람들 (흥부네),경기 광주시 곤지암읍 경충대로 763 
2940,가판점,경기 부천시 부일로459번길 8 국민은행버스정류장 옆 가판
2941,영동슈퍼,경기 부천시 원미구 심곡동  409-11번지
2942,플러스마트,"경기 성남시 중원구 광명로 33,(성남동) "
2943,온누리로또,경기 수원시 권선구 세류동  1075-2번지
2944,GS25(안양병목),경기 안양시 만안구 병목안로 8 신광빌딩
2945,행운복권방,경기 포천시 솔모루로 86-1 
2946,한성로또복권,"강원 정선군 고한읍 고한9길 40,(고한리) "
2947,25시슈퍼,경남 창원시 마산회원구 봉양로 75-5 
2948,복권명당창원대원점,경남 창원시 의창구 두대로 57 
2949,안목마트,"서울 강북구 한천로 1024,(번동) "
2950,형제상회,서울 동대문구 무학로 92 
2951,경성식품,서울 동대문구 망우로21길 52 
2952,종로3가1호선역2번출구가로판매점82호,서울 종로구 돈화문로 23 가판
2953,GS25(대전송촌),"대전 대덕구 계족산로81번길 51,(송촌동) "
2954,선봉로또,울산 남구  삼산동 1468-6번지CU판매점 내
2955,복권왕국,경기 부천시 경인로216번길 7 1층
2956,수일매표소,경기 수원시 장안구 경수대로 1003 대명빌딩 
2957,로또명당인주점,충남 아산시 서해로 519-2 
2958,로또복권,전북 익산시 마동  358-5번지
2959,세븐일레븐광양시청점,전남 광양시 행정2길 2 
2960,소답시내버스매표소,경남 창원시 의창구 의안로2번길 17 가판
2961,GS25(구로미성),서울 구로구 구로중앙로 228 기임빌딩101호
2962,연신내3호점로또판매,서울 은평구 진관동  은평뉴타운구파발아파트 22번지  905동 107호
2963,복권나라,인천 서구 거북로 80 
2964,대박로또방,대전 서구 탄방동  764번지 세븐일레븐 편의점
2965,월드컵복권방,경기 광주시 경안로 20 
2966,행운복권방,경기 성남시 분당구 구미동  185-1번지 비즈파이코리아103호
2967,준,경기 평택시 서동대로 1152 
2968,창운로또,충북 청주시 흥덕구 오송생명로 208-9 리움오피스텔 1층 104호
2969,복권천지,전남 여수시 흥국로 100 
2970,행복복권방,"경남 창원시 의창구 팔용로 399,(팔용동) "
2971,프리코너로또방,경남 창원시 마산회원구 석전동로 1 
2972,북문복권방,경기 수원시 장안구 정조로 927-1 생맥주타운 
2973,로또홍성휴게소(하행)판매점,충남 홍성군 서해안고속도로 221 서해안고속도로 홍성휴게소 하행내 하이샵코너내
2974,훼미리마트(시네마로또),전남 목포시 상동  1129-6번지 CU편의점
2975,복권나라,전남 여수시 중앙로 62 1층
2976,롯또,부산 해운대구 윗반송로 77 1층
2977,복권천국,"대구 중구 달구벌대로 2214,(대봉동) "
2978,천하명당,경기 평택시 탄현로 224 
2979,행운마트,서울 송파구 마천로15길 9 1층
2980,행운복권방,"부산 중구 구덕로 47,(남포동5가) "
2981,돈벼락복권방,대구 북구 동변로 82-1 1층
2982,흥건슈퍼,전북 전주시 완산구 거마평로 25 흥건1차아파트상가 흥건슈퍼
2983,로또복권하대점,경남 진주시 도동로 188 
2984,원스탑,서울 송파구 백제고분로7길 39 고려빌딩 
2985,응암2호점로또판매,서울 은평구 역촌동  74-5번지
2986,즐거운복권방,인천 미추홀구 미추홀대로 541 
2987,로또판매점,경기 고양시 일산동구 정발산로 24 웨스턴돔1 1층 K-114호
2988,공단슈퍼,경기 평택시 산단로52번길 3 1층
2989,복권나라,강원 춘천시 춘천로 286-1 
2990,토토원,충북 청주시 청원구 공항로 95 사단법인징검다리 
2991,양산덕계점(로또),경남 양산시 평산6길 6 칠암바다장어 복권판매점
2992,복권파는집,경남 창원시 마산회원구 3·15대로 765 
2993,로또판매,서울 강남구 삼성로86길  10 1층 삼성슈퍼
2994,교통카드판매대,서울 강동구 고덕로 397 구서울승합종점앞
2995,교통카드판매대,서울 강동구 고덕로 397 구서울승합종점앞
2996,복터진나라,부산 서구 대영로 27 1층 복권판매점
2997,안성맞춤,경기 안성시 안성맞춤대로 1099-1 
2998,안성맞춤,경기 안성시 안성맞춤대로 1099-1 
2999,복권나라,"경기 포천시 소흘읍 죽엽산로35번길 1,(이가팔리) "
3000,행운천하명당,충남 서천군 서천로  120 
3001,대산슈퍼,충남 천안시 동남구 복구정3길 1 로단판매점 
3002,제이엠정보통신,경남 함안군 함안대로 552 1층
3003,새시대복권방,서울 금천구 탑골로 6-1 
3004,승지GALLANT,"서울 서초구 신반포로 194 강남고속버스터미널 경부고속터미널제2매표소앞 쇼케이스16, 코너3"
3005,세븐일레븐 햇빛점,서울 양천구 목4동  782-3번지
3006,또또슈퍼,광주 광산구 상무대로 245-4 
3007,위앤조이 유천점,"대전 중구 계백로 1624,(유천동) "
