날짜,종가,등락율,시작가,최고가,최저가,거래량
2021-12-22,52000,0.39,52100,52500,51700,4451
2021-12-21,51800,-0.38,52300,52300,51600,12799
2021-12-20,52000,0.00,52400,52500,51700,12579
2021-12-17,52000,0.00,51500,52400,51500,15325
2021-12-16,52000,0.58,51800,52100,51500,8109
2021-12-15,51700,0.00,51700,52000,51400,10842
2021-12-14,51700,0.39,51500,52100,51000,24297
2021-12-13,51500,-0.96,52000,52600,50900,60397
2021-12-10,52000,-2.26,53300,54100,51900,45916
2021-12-09,53200,0.95,52500,53200,52400,4509
2021-12-08,52700,-0.94,53200,53700,52500,13006
2021-12-07,53200,1.53,52500,53300,52400,8113
2021-12-06,52400,1.16,51300,53100,51300,18213
2021-12-03,51800,0.78,51500,52200,51200,15849
2021-12-02,51400,1.78,50500,51500,50300,8977
2021-12-01,50500,-0.39,50500,51100,50100,12703
2021-11-30,50700,-3.24,52700,52800,50500,29000
2021-11-29,52400,-3.14,52800,53500,52200,24603
2021-11-26,54100,-1.81,55000,55100,53800,21859
2021-11-25,55100,-0.36,55300,55400,55000,5175
2021-11-24,55300,1.10,54500,56500,54500,6638
2021-11-23,54700,-0.18,55000,55100,54600,5806
2021-11-22,54800,0.18,55100,55200,54400,7222
2021-11-19,54700,-0.55,55000,55200,54500,11209
2021-11-18,55000,-0.18,54900,55100,54400,10670
2021-11-17,55100,-0.54,55200,55400,55000,6494
2021-11-16,55400,-0.36,55200,55600,55200,4318
2021-11-15,55600,0.36,55400,55600,55100,6284
2021-11-12,55400,0.54,55000,55400,55000,4182
2021-11-11,55100,-0.72,55400,55500,54900,10061
2021-11-10,55500,0.00,55500,55700,55100,11197
2021-11-09,55500,-0.72,55900,56100,55400,7074
2021-11-08,55900,0.00,55600,56000,55400,14981
2021-11-05,55900,0.54,56100,56100,55400,9675
2021-11-04,55600,-0.54,55700,56100,55600,10729
2021-11-03,55900,-1.06,56700,56700,55800,9792
2021-11-02,56500,0.53,56000,56700,55900,8591
2021-11-01,56200,0.90,56000,56300,55600,7837
2021-10-29,55700,-0.89,56400,56400,55600,11988
2021-10-28,56200,0.18,56000,56300,56000,10716
2021-10-27,56100,-0.36,56400,56600,56000,12251
2021-10-26,56300,0.00,56400,56700,56200,11832
2021-10-25,56300,-0.35,56500,56700,56100,11092
2021-10-22,56500,0.18,56600,56900,56400,10825
2021-10-21,56400,-0.88,56900,57100,56400,16768
2021-10-20,56900,0.00,56700,57100,56600,8303
2021-10-19,56900,0.00,56600,57200,56600,9036
2021-10-18,56900,0.00,56900,57000,56300,10524
2021-10-15,56900,0.89,56500,57400,56500,28302
2021-10-14,56400,0.36,56400,56700,56400,8232
2021-10-13,56200,-0.53,56300,56800,56100,14781
2021-10-12,56500,-0.35,56700,57200,56500,16558
2021-10-08,56700,0.35,56500,56900,56500,12709
2021-10-07,56500,0.00,56500,57000,56500,16202
2021-10-06,56500,-0.35,56500,57000,56200,32402
2021-10-05,56700,0.35,56600,56800,56400,26836
2021-10-01,56500,0.00,56500,56800,56400,26351
2021-09-30,56500,-0.18,57000,57000,56500,12492
2021-09-29,56600,-0.18,56500,56800,56000,24815
2021-09-28,56700,0.18,56500,56700,56500,18902
2021-09-27,56600,-0.18,56700,56900,56400,18155
2021-09-24,56700,0.35,56700,57000,56500,15070
2021-09-23,56500,-0.88,56500,57200,56400,26337
2021-09-17,57000,0.88,56500,57000,56400,20768
2021-09-16,56500,-0.35,56700,56900,56500,16665
2021-09-15,56700,0.35,56500,56800,56500,8696
2021-09-14,56500,0.18,56800,56800,56400,12555
2021-09-13,56400,0.71,56000,56400,55500,15413
2021-09-10,56000,0.54,55600,56000,55400,21128
2021-09-09,55700,-0.36,55900,56500,55500,12516
2021-09-08,55900,-0.89,56400,56400,55900,14431
2021-09-07,56400,0.00,56500,57000,56000,23378
2021-09-06,56400,-0.53,56700,56800,56200,13458
2021-09-03,56700,0.89,56300,56900,56300,12147
2021-09-02,56200,-0.71,56900,57100,56200,13559
2021-09-01,56600,-0.88,57200,57400,56300,22595
2021-08-31,57100,0.53,56900,57200,56400,14740
2021-08-30,56800,1.25,56400,57100,56300,13864
2021-08-27,56100,0.36,55900,56500,55600,15306
2021-08-26,55900,-1.41,56700,56900,55900,21081
2021-08-25,56700,-1.22,57400,57600,56300,23936
2021-08-24,57400,0.00,57800,58000,56200,29216
2021-08-23,57400,1.95,56300,57500,56000,25463
2021-08-20,56300,0.36,56600,56700,55300,46433
2021-08-19,56100,-2.94,57000,57500,55800,55767
2021-08-18,57800,1.23,57100,57900,56000,33180
2021-08-17,57100,-0.70,57400,57900,56500,63665
2021-08-13,57500,-1.54,58400,58500,56600,51076
2021-08-12,58400,-0.17,58500,58900,58400,28096
2021-08-11,58500,-0.68,58600,59300,58400,35643
2021-08-10,58900,-0.84,59400,59600,58600,42997
2021-08-09,59400,-1.49,60100,60100,59100,53028
2021-08-06,60300,-0.66,60700,60700,60200,20804
2021-08-05,60700,0.83,60200,60800,59900,33663
2021-08-04,60200,0.84,59900,60200,59500,36087
2021-08-03,59700,-1.32,60500,60500,59500,54749
2021-08-02,60500,-0.66,60300,60700,60000,32016
2021-07-30,60900,-0.33,61200,61200,60200,52580
2021-07-29,61100,0.49,60800,61400,60700,31029
2021-07-28,60800,-0.65,60800,61500,60500,33614
2021-07-27,61200,-0.81,62000,62100,61100,55119
2021-07-26,61700,-1.75,62900,63000,61600,38071
2021-07-23,62800,0.64,62800,62900,62400,24814
2021-07-22,62400,-0.48,62800,62900,62000,41908
2021-07-21,62700,-1.72,64200,64600,62700,58905
2021-07-20,63800,-0.93,64600,64700,63200,69845
2021-07-19,64400,0.47,64900,65000,63700,81543
2021-07-16,64100,-0.62,64500,64500,63700,50895
2021-07-15,64500,2.06,63700,64600,63500,76073
2021-07-14,63200,0.96,63200,63300,62700,57765
2021-07-13,62600,0.81,62600,62900,62300,32874
2021-07-12,62100,1.97,61100,62100,61100,35204
2021-07-09,60900,-1.93,61800,61800,60200,93817
2021-07-08,62100,-0.96,63000,63000,62000,40662
2021-07-07,62700,-0.63,63300,63400,62600,25365
2021-07-06,63100,-0.32,63600,63600,63000,31201
2021-07-05,63300,0.16,63100,63700,62900,32578
2021-07-02,63200,-0.63,63600,63900,63000,33266
2021-07-01,63600,0.00,63600,63900,63200,33970
2021-06-30,63600,0.16,63900,63900,63400,22870
2021-06-29,63500,-0.16,63900,64100,63400,35513
2021-06-28,63600,0.32,64000,64000,63300,42909
2021-06-25,63400,0.48,63200,64200,63200,49565
2021-06-24,63100,-0.79,63600,63800,62900,58511
2021-06-23,63600,-1.40,64700,64700,63600,59670
2021-06-22,64500,-0.31,65000,65100,64300,36662
2021-06-21,64700,0.31,64100,65300,64000,67981
2021-06-18,64500,-0.77,65100,65100,64100,69541
2021-06-17,65000,-0.91,65400,65400,64600,75811
2021-06-16,65600,0.00,65900,66400,65500,107303
2021-06-15,65600,-1.06,66500,66600,65500,93865
2021-06-14,66300,1.22,66600,66800,65500,126221
2021-06-11,65500,1.39,64600,65500,63900,117945
2021-06-10,64600,1.25,64100,64600,63100,194482
2021-06-09,63800,-0.47,64100,64300,63700,58992
2021-06-08,64100,-0.62,64600,64800,63500,105680
2021-06-07,64500,0.31,64700,65300,64300,148391
2021-06-04,64300,3.04,63900,65300,63800,316864
2021-06-03,62400,-0.64,62900,62900,62300,44610
2021-06-02,62800,0.32,63300,63400,62600,61795
2021-06-01,62600,-0.32,63000,63200,62200,40271
2021-05-31,62800,0.48,62800,63000,62000,78005
2021-05-28,62500,-0.79,63500,63500,62400,36587
2021-05-27,63000,0.48,62700,63400,62300,69740
2021-05-26,62700,0.64,62500,63700,62100,95980
2021-05-25,62300,2.81,61100,63100,60900,115349
2021-05-24,60600,1.00,60000,60800,59800,35830
2021-05-21,60000,-1.32,61000,61200,59900,90848
2021-05-20,60800,-1.30,61400,61400,60700,52816
2021-05-18,61600,-1.12,62100,62900,60900,80950
2021-05-17,62300,-0.95,62500,63500,62300,46342
2021-05-14,62900,-1.72,64500,64700,62800,56686
2021-05-13,64000,3.90,61100,64800,60600,133955
2021-05-12,61600,-0.16,61800,62500,61000,69771
2021-05-11,61700,-0.32,61900,62000,60800,65252
2021-05-10,61900,0.16,62000,62400,61400,76076
2021-05-07,61800,0.65,61600,62000,61400,47827
2021-05-06,61400,0.49,61100,61400,60300,69184
2021-05-04,61100,0.49,61000,61400,60400,45129
2021-05-03,60800,-1.94,62000,62400,60600,70080
2021-04-30,62000,-2.67,63100,63800,62000,56163
2021-04-29,63700,-1.09,64300,64400,62700,40390
2021-04-28,64400,-0.92,65000,65000,63800,38351
2021-04-27,65000,-0.31,65200,65200,64600,23062
2021-04-26,65200,1.40,64400,65200,64000,46608
2021-04-23,64300,-0.62,65000,65000,63900,25959
2021-04-22,64700,0.78,64600,65400,64200,54776
2021-04-21,64200,1.42,63300,64500,62400,58953
2021-04-20,63300,0.80,62900,63700,62400,50304
2021-04-19,62800,-0.79,63400,63700,62600,40200
2021-04-16,63300,0.32,63500,63800,63100,34788
2021-04-15,63100,-1.10,63300,63800,62400,74798
2021-04-14,63800,0.79,65000,65200,63200,84670
2021-04-13,63300,-0.78,63800,64000,63000,55383
2021-04-12,63800,2.08,62600,64200,62500,82130
2021-04-09,62500,2.97,60700,62800,60500,78998
2021-04-08,60700,0.50,60300,60800,59900,39994
2021-04-07,60400,1.68,59500,60400,59200,48943
2021-04-06,59400,0.00,59500,59600,59200,21088
2021-04-05,59400,-0.50,59600,59700,59200,21131
2021-04-02,59700,0.17,59600,59900,59600,21218
2021-04-01,59600,-0.50,59900,60000,59600,30068
2021-03-31,59900,0.84,59600,60000,59300,28963
2021-03-30,59400,0.17,59300,60100,59200,29396
2021-03-29,59300,0.17,59200,59900,59000,31954
2021-03-26,59200,0.17,59100,59600,58600,28098
2021-03-25,59100,-0.34,59000,59100,58200,35377
2021-03-24,59300,-1.50,60200,60400,59300,40247
2021-03-23,60200,1.52,59600,60500,59500,75229
2021-03-22,59300,1.54,59000,59300,58500,51111
2021-03-19,58400,0.69,57800,58400,57500,49168
2021-03-18,58000,0.17,58000,58300,57700,30702
2021-03-17,57900,0.35,57600,58000,57600,16821
2021-03-16,57700,-0.17,57600,58100,57600,18345
2021-03-15,57800,0.52,57600,57900,57200,35391
2021-03-12,57500,1.05,56900,57500,56700,31581
2021-03-11,56900,-1.04,57300,57700,56800,45352
2021-03-10,57500,-0.52,58000,58200,57400,32577
2021-03-09,57800,0.00,58200,58300,57300,38301
2021-03-08,57800,0.00,57900,58100,57500,19886
2021-03-05,57800,-0.69,57900,58000,57100,21323
2021-03-04,58200,0.34,58000,58200,57400,21156
2021-03-03,58000,-0.34,58400,58500,57900,19165
2021-03-02,58200,0.00,58300,58700,57500,28636
2021-02-26,58200,-1.52,58500,58500,57500,41010
2021-02-25,59100,1.90,58300,59100,58300,31117
2021-02-24,58000,-2.36,59500,60000,57800,41365
2021-02-23,59400,0.34,59000,59600,58500,33031
2021-02-22,59200,0.51,59000,59800,58800,37274
2021-02-19,58900,1.20,58000,59300,57600,65895
2021-02-18,58200,1.22,57500,58600,57300,38360
2021-02-17,57500,-0.35,57500,57700,57200,19994
2021-02-16,57700,0.17,57400,57700,57300,21466
2021-02-15,57600,0.52,57500,57700,57100,17526
2021-02-10,57300,-0.35,57600,57800,57000,18241
2021-02-09,57500,0.70,57500,57600,57100,33588
2021-02-08,57100,0.18,57100,57500,56800,23373
2021-02-05,57000,1.24,56300,57000,56200,22338
2021-02-04,56300,-0.88,56800,57000,55600,25347
2021-02-03,56800,-0.18,56900,57100,56200,25496
2021-02-02,56900,0.89,56300,57200,56000,22462
2021-02-01,56400,0.71,55900,56400,55700,19443
2021-01-29,56000,-0.71,56400,56900,55400,43701
2021-01-28,56400,-1.91,56800,57100,56300,28477
2021-01-27,57500,-0.35,57700,57900,57100,21732
2021-01-26,57700,-0.17,57800,58000,56800,39845
2021-01-25,57800,2.30,56500,57900,56500,36688
2021-01-22,56500,0.89,56100,56800,55600,26389
2021-01-21,56000,-0.18,55600,56500,55600,36485
2021-01-20,56100,0.00,56100,56400,55700,27725
2021-01-19,56100,-0.18,56500,57100,54500,106171
2021-01-18,56200,-3.10,58000,58700,55700,90296
2021-01-15,58000,0.35,58000,58700,57700,38229
2021-01-14,57800,1.23,57100,57900,57000,29390
2021-01-13,57100,0.00,57700,57700,57100,32191
2021-01-12,57100,-0.17,57200,58000,56800,44710
2021-01-11,57200,-0.69,57600,57600,56800,46719
2021-01-08,57600,1.41,56700,57600,56700,36615
2021-01-07,56800,0.35,57400,57400,56600,25443
2021-01-06,56600,-1.57,57200,57500,56600,35395
2021-01-05,57500,0.70,57100,57500,56500,32240
2021-01-04,57100,0.00,56900,57900,56300,43406
2020-12-30,57100,-0.87,57600,57900,57100,31914
2020-12-29,57600,1.95,55900,59200,55700,108927
2020-12-28,56500,0.89,56200,57400,56000,51048
2020-12-24,56000,1.08,55200,56000,55200,24399
2020-12-23,55400,0.36,55100,55700,55100,18721
2020-12-22,55200,-0.72,55500,55800,55200,25032
2020-12-21,55600,0.72,55300,55800,55100,28948
2020-12-18,55200,0.18,55000,55600,55000,30144
2020-12-17,55100,-0.36,55100,55300,55100,21459
2020-12-16,55300,0.00,55600,55600,55100,22043
2020-12-15,55300,0.00,55300,55400,54900,28716
2020-12-14,55300,0.00,55400,55600,55200,39904
2020-12-11,55300,0.55,55100,55600,55100,49235
2020-12-10,55000,0.00,55000,55700,54700,31277
2020-12-09,55000,-0.18,55000,55200,54800,19757
2020-12-08,55100,-0.18,55500,55500,54700,11734
2020-12-07,55200,-0.18,55200,55300,54800,26675
2020-12-04,55300,0.36,55200,55500,55000,16136
2020-12-03,55100,-0.18,55100,55500,55000,21668
2020-12-02,55200,-0.54,55500,55600,55200,30965
2020-12-01,55500,0.00,55700,55800,55400,18294
2020-11-30,55500,-0.72,56000,56000,55500,26294
2020-11-27,55900,0.18,55600,55900,55500,11723
2020-11-26,55800,-0.53,55700,56100,55700,10988
2020-11-25,56100,0.54,55800,56200,55600,29260
2020-11-24,55800,0.36,55500,56100,55500,19630
2020-11-23,55600,0.18,55500,55700,55300,21347
2020-11-20,55500,0.18,55300,55800,55200,26750
2020-11-19,55400,-0.54,55400,55800,55300,20396
2020-11-18,55700,0.18,55700,56200,55600,18376
2020-11-17,55600,-0.89,56100,56200,55400,24010
2020-11-16,56100,0.18,56000,56500,55800,18742
2020-11-13,56000,-0.88,56400,56900,55700,20721
2020-11-12,56500,-0.35,56700,57000,56300,18908
2020-11-11,56700,0.53,56500,57000,56300,16526
2020-11-10,56400,0.18,56400,57000,56000,12685
2020-11-09,56300,0.18,56200,56900,56200,12215
2020-11-06,56200,-0.18,56100,56600,56000,8867
2020-11-05,56300,0.18,55900,56700,55900,11921
2020-11-04,56200,0.36,56200,56300,55500,12499
2020-11-03,56000,0.72,55100,56100,55100,11274
2020-11-02,55600,-0.18,55700,55800,55100,10131
2020-10-30,55700,-0.36,55900,55900,54500,18290
2020-10-29,55900,0.90,55200,55900,54500,16363
2020-10-28,55400,0.54,54600,55500,54600,6518
2020-10-27,55100,-0.72,55500,56100,55000,20144
2020-10-26,55500,-2.46,56800,56800,55500,20127
2020-10-23,56900,-0.18,56700,57000,56300,10680
2020-10-22,57000,1.60,56400,57000,55800,18103
2020-10-21,56100,0.36,56500,56500,55700,12341
2020-10-20,55900,-0.18,55700,56600,55200,23718
2020-10-19,56000,0.54,55900,56700,55900,18227
2020-10-16,55700,-1.94,56800,57400,55700,26370
2020-10-15,56800,-0.18,56800,57200,56400,12732
2020-10-14,56900,-1.04,57500,57900,56900,30037
2020-10-13,57500,-1.03,57800,58000,57100,21406
2020-10-12,58100,0.17,58100,58200,57600,20810
2020-10-08,58000,-0.34,58200,58800,57900,22971
2020-10-07,58200,0.17,57800,58200,57500,23279
2020-10-06,58100,0.52,58300,58800,58000,29942
2020-10-05,57800,-2.03,59800,59800,57200,37382
2020-09-29,59000,-4.68,63000,63200,58500,115886
2020-09-28,61900,4.38,61500,62400,60300,86040
2020-09-25,59300,1.72,59500,59800,57700,26751
2020-09-24,58300,-1.85,59400,59400,57600,23840
2020-09-23,59400,2.95,57400,60400,57400,79829
2020-09-22,57700,-0.17,57800,58900,57100,39820
2020-09-21,57800,1.23,57100,58100,57100,34047
2020-09-18,57100,0.88,56500,57300,56300,16952
2020-09-17,56600,-0.88,57000,57100,56300,16519
2020-09-16,57100,1.06,56200,57400,56000,29494
2020-09-15,56500,-1.40,56600,57300,56300,27951
2020-09-14,57300,1.78,56300,57300,55700,26792
2020-09-11,56300,1.08,55200,56400,55200,26587
2020-09-10,55700,-0.18,55600,56300,55200,24283
2020-09-09,55800,-1.59,56800,57200,55700,35265
2020-09-08,56700,-0.70,56900,57400,56600,26298
2020-09-07,57100,-1.21,57600,57600,57000,23633
2020-09-04,57800,-1.87,56500,58400,56500,25069
2020-09-03,58900,-0.67,59300,59500,58400,21765
2020-09-02,59300,1.02,58900,59600,58600,23726
2020-09-01,58700,0.86,58100,58900,57800,26853
2020-08-31,58200,0.69,58300,59100,57600,29806
2020-08-28,57800,0.35,57200,58200,57200,20767
2020-08-27,57600,-0.69,57800,58300,57200,22484
2020-08-26,58000,0.00,58000,58400,57200,28334
2020-08-25,58000,1.05,58300,58300,57200,27292
2020-08-24,57400,-1.37,58200,58200,56300,31923
2020-08-21,58200,-0.17,58300,59100,57800,27166
2020-08-20,58300,-4.58,60400,60900,58300,56091
2020-08-19,61100,2.35,60200,61900,60200,48590
2020-08-18,59700,-3.08,62700,62800,59600,56020
2020-08-14,61600,0.98,61000,61800,60200,47017
2020-08-13,61000,0.83,60800,61100,60300,36528
2020-08-12,60500,1.17,59900,60900,59800,36172
2020-08-11,59800,1.53,58500,59800,58300,35456
2020-08-10,58900,-1.34,59100,59500,58500,48258
2020-08-07,59700,-0.67,60000,60700,59500,40776
2020-08-06,60100,0.17,60000,60300,59700,20237
2020-08-05,60000,-0.50,60100,60600,59900,29064
2020-08-04,60300,0.33,59800,61500,59800,25776
2020-08-03,60100,-1.31,60900,61000,59800,34045
2020-07-31,60900,-0.65,61300,61800,60800,23461
2020-07-30,61300,-0.65,61300,62300,61300,26959
2020-07-29,61700,0.82,60900,61700,60500,22305
2020-07-28,61200,-0.97,61800,62000,61100,22302
2020-07-27,61800,-0.48,62200,62500,61600,15014
2020-07-24,62100,-0.32,62000,63000,61500,23613
2020-07-23,62300,0.97,61400,62500,60800,26863
2020-07-22,61700,-1.59,62500,62600,61400,27701
2020-07-21,62700,-1.26,63100,63400,62500,38624
2020-07-20,63500,1.11,62800,63500,61700,41315
2020-07-17,62800,0.96,62400,62900,61700,35455
2020-07-16,62200,1.47,61400,62300,60900,37220
2020-07-15,61300,0.66,61500,61500,60800,28988
2020-07-14,60900,1.50,60100,61000,59600,25926
2020-07-13,60000,0.84,59700,60100,59000,21271
2020-07-10,59500,-1.16,60000,60200,59200,36103
2020-07-09,60200,-0.33,60300,61000,60200,24141
2020-07-08,60400,-0.98,61000,61400,60000,30155
2020-07-07,61000,-1.45,61900,62100,60900,28045
2020-07-06,61900,-0.16,62400,62500,61100,26923
2020-07-03,62000,3.51,60000,62100,60000,36145
2020-07-02,59900,0.67,60000,60800,59800,20152
2020-07-01,59500,-1.00,62100,62100,59500,29289
2020-06-30,60100,1.86,59100,60700,58800,34335
2020-06-29,59000,-3.28,60400,60500,59000,47632
2020-06-26,61000,-0.49,61500,61700,60600,35632
2020-06-25,61300,-2.23,62000,62500,60200,61109
2020-06-24,62700,0.16,62300,62900,61900,43615
2020-06-23,62600,-1.42,63500,63900,62600,40884
2020-06-22,63500,1.11,63000,63800,62400,37976
2020-06-19,62800,-2.03,64500,64700,62300,64788
2020-06-18,64100,-1.84,65100,65100,63700,66971
2020-06-17,65300,-1.36,66200,67000,64200,71079
2020-06-16,66200,2.32,66000,66900,65000,79642
2020-06-15,64700,-1.37,66000,68800,64300,289248
2020-06-12,65600,-2.24,64200,66300,63800,95824
2020-06-11,67100,-0.15,67300,67500,66000,91179
2020-06-10,67200,0.45,68200,68500,67000,104359
2020-06-09,66900,1.06,66700,67100,66100,76569
2020-06-08,66200,-0.15,66700,67200,65800,64948
2020-06-05,66300,0.00,66900,67100,65800,67835
2020-06-04,66300,1.53,66000,68300,65500,142394
2020-06-03,65300,0.31,65300,66000,65100,66509
2020-06-02,65100,-0.15,65200,65300,64300,37173
2020-06-01,65200,3.33,63800,66200,63800,78956
2020-05-29,63100,-3.22,65200,66000,63100,75057
2020-05-28,65200,-1.36,66300,66600,64300,64831
2020-05-27,66100,-0.90,66200,66700,65900,54384
2020-05-26,66700,0.15,66600,66800,66100,54543
2020-05-25,66600,0.45,67000,67200,66100,42730
2020-05-22,66300,-0.60,67300,67300,65900,46216
2020-05-21,66700,-0.60,67700,67800,66600,53073
2020-05-20,67100,1.21,66900,68000,66700,78375
2020-05-19,66300,0.00,66700,66700,66000,57748
2020-05-18,66300,0.15,66600,67200,66000,66587
2020-05-15,66200,-1.05,67000,67100,65700,70665
2020-05-14,66900,-0.15,66500,67000,66000,35965
2020-05-13,67000,0.00,66500,67100,65800,44083
2020-05-12,67000,-1.76,68200,68200,65200,63892
2020-05-11,68200,1.94,67200,68200,66400,94862
2020-05-08,66900,0.30,66900,67500,66500,67671
2020-05-07,66700,-1.62,67600,67800,66300,74160
2020-05-06,67800,0.44,68400,70000,66600,144023
2020-05-04,67500,6.13,63600,69500,60500,198278
2020-04-29,63600,0.32,63600,63900,62600,59530
2020-04-28,63400,-0.78,65600,65600,62100,98901
2020-04-27,63900,7.21,61000,63900,60200,135449
2020-04-24,59600,4.20,57300,60000,56800,112977
2020-04-23,57200,2.69,56000,57200,55900,57529
2020-04-22,55700,-0.36,55200,56200,54700,38400
2020-04-21,55900,0.72,55500,56000,53100,88194
2020-04-20,55500,2.40,54000,56800,54000,91425
2020-04-17,54200,1.88,53400,54700,53200,59016
2020-04-16,53200,-0.37,53100,53700,52000,52003
2020-04-14,53400,0.56,52700,53700,52700,39012
2020-04-13,53100,-1.48,53500,53600,53000,36777
2020-04-10,53900,-0.55,54200,54300,52900,57098
2020-04-09,54200,1.12,54100,54300,53600,74032
2020-04-08,53600,-0.92,53600,54600,53400,72166
2020-04-07,54100,-0.18,54500,55100,53500,115372
2020-04-06,54200,3.44,52600,55000,51600,180831
2020-04-03,52400,-8.07,56000,56300,51000,265989
2020-04-02,57000,-8.95,74000,80500,55000,1365639
2020-04-01,62600,29.88,62600,62600,62600,102875
2020-03-31,48200,8.07,44700,48750,44700,62054
2020-03-30,44600,2.29,43050,45000,41850,30574
2020-03-27,43600,3.56,44200,44700,42600,41462
2020-03-26,42100,2.81,40950,43400,40900,50042
2020-03-25,40950,8.62,38200,40950,37950,62824
2020-03-24,37700,4.72,37000,37950,36250,52318
2020-03-23,36000,-7.69,36000,36800,35050,52682
2020-03-20,39000,8.33,35100,39000,35100,89387
2020-03-19,36000,-16.28,42600,43400,35500,67377
2020-03-18,43000,0.12,42300,43750,42250,39075
2020-03-17,42950,-6.73,44200,45350,42500,50110
2020-03-16,46050,-2.64,47000,48900,46050,39757
2020-03-13,47300,-7.80,46000,49850,46000,55829
2020-03-12,51300,-2.29,53300,53300,49500,37598
2020-03-11,52500,-0.57,52500,53500,52500,21517
2020-03-10,52800,-1.12,53300,53400,52400,47741
2020-03-09,53400,0.00,53000,53400,52400,18232
2020-03-06,53400,-1.11,53900,53900,52900,17669
2020-03-05,54000,1.89,53100,54100,52600,19414
2020-03-04,53000,-0.38,53600,53600,52900,20715
2020-03-03,53200,-1.12,53900,54400,52800,20521
2020-03-02,53800,0.19,54300,54400,53300,19712
2020-02-28,53700,0.00,53600,53800,52700,30044
2020-02-27,53700,1.32,52300,53700,52300,17275
2020-02-26,53000,0.95,52700,53000,51700,20918
2020-02-25,52500,0.00,53000,53200,52200,27882
2020-02-24,52500,-1.32,52500,54400,52500,24715
2020-02-21,53200,-2.74,54300,54500,53200,26050
2020-02-20,54700,-1.44,55500,55800,54600,15215
2020-02-19,55500,0.54,55400,56000,55000,15379
2020-02-18,55200,-1.08,55500,55900,55100,8814
2020-02-17,55800,1.09,55200,55800,55000,10369
2020-02-14,55200,-0.18,54700,56000,54700,8802
2020-02-13,55300,-1.43,56000,56200,55300,17009
2020-02-12,56100,0.36,55900,56300,55500,13246
2020-02-11,55900,2.57,54700,55900,54700,20107
2020-02-10,54500,0.00,54200,54700,54000,10190
2020-02-07,54500,0.00,54500,54800,54200,8627
2020-02-06,54500,0.74,54400,54700,54100,10343
2020-02-05,54100,0.93,53800,54700,53400,14455
2020-02-04,53600,0.00,53200,54000,53200,13323
2020-02-03,53600,1.32,52800,53700,52400,18867
2020-01-31,52900,-0.19,52800,53500,52800,11764
2020-01-30,53000,-0.19,53800,53800,53000,10203
2020-01-29,53100,0.38,52900,53900,52300,15046
2020-01-28,52900,-3.99,54700,55100,52800,28837
2020-01-23,55100,0.73,54600,55200,54300,12537
2020-01-22,54700,0.74,54700,55100,54500,7032
2020-01-21,54300,0.18,54100,54700,54100,6871
2020-01-20,54200,-0.55,54400,54700,54000,13462
2020-01-17,54500,-0.55,54700,55300,54500,12011
2020-01-16,54800,-0.72,55200,55300,54800,10074
2020-01-15,55200,0.18,55100,55700,54800,11922
2020-01-14,55100,-1.61,55900,56400,55100,20224
2020-01-13,56000,0.72,56200,56700,55700,11788
2020-01-10,55600,-1.59,56000,56800,55400,11699
2020-01-09,56500,3.29,55400,56900,55400,17767
2020-01-08,54700,-4.37,57100,57300,54700,30003
2020-01-07,57200,0.00,57200,57600,56900,13566
2020-01-06,57200,-0.52,57600,57600,56200,23559
2020-01-03,57500,2.13,56400,57800,56300,31234
2020-01-02,56300,0.54,55800,56900,55700,18035
2019-12-30,56000,1.27,55500,56100,54800,21365
2019-12-27,55300,-0.72,54900,55600,54500,12607
2019-12-26,55700,0.18,55600,55800,55200,10591
2019-12-24,55600,0.72,55100,55600,54800,13009
2019-12-23,55200,0.73,54600,55500,54600,10713
2019-12-20,54800,0.18,55000,55100,54400,9802
2019-12-19,54700,-0.18,55000,55000,54400,9356
2019-12-18,54800,-0.72,55000,55400,54500,13265
2019-12-17,55200,-0.36,55200,55500,54500,13327
2019-12-16,55400,1.28,55000,55400,54300,16885
2019-12-13,54700,0.74,54000,55200,53500,36861
2019-12-12,54300,2.07,53100,54900,53000,35949
2019-12-11,53200,-0.56,53800,53800,53000,16450
2019-12-10,53500,0.75,53100,53700,52700,9874
2019-12-09,53100,-2.21,54100,54600,53000,19564
2019-12-06,54300,1.31,53600,54600,53600,6848
2019-12-05,53600,-1.29,53800,54400,53600,7819
2019-12-04,54300,0.00,53700,54700,53700,10056
2019-12-03,54300,-0.37,54500,54500,53700,6491
2019-12-02,54500,0.37,54300,55000,54300,6835
2019-11-29,54300,-0.91,55000,55300,54200,14560
2019-11-28,54800,-1.62,55200,55400,54600,22510
2019-11-27,55700,-0.89,56800,56800,55700,8817
2019-11-26,56200,-0.18,56100,56600,55800,12793
2019-11-25,56300,1.08,55800,56500,55500,8841
2019-11-22,55700,-0.18,55600,56100,55300,6620
2019-11-21,55800,-0.89,56900,56900,55500,10687
2019-11-20,56300,-0.53,56200,56600,55900,14997
2019-11-19,56600,-0.70,56300,57000,56000,19879
2019-11-18,57000,0.71,57000,57400,56500,13712
2019-11-15,56600,-0.70,56900,57100,56600,14375
2019-11-14,57000,1.60,55700,57000,55600,11654
2019-11-13,56100,-1.06,56500,57100,56100,9343
2019-11-12,56700,-0.70,57300,57300,56500,10103
2019-11-11,57100,0.88,56500,57300,56500,13248
2019-11-08,56600,0.89,56100,57000,56100,10511
2019-11-07,56100,0.72,55400,57200,55400,15867
